Year,Month,Day,Period,node_a,node_b,node_c,node_d,node_e
2024,10,4,15,0,322.4,319.1,436.3,0
2024,10,4,16,0,329,325.8,445.4,0
2024,10,4,17,0,326.8,323.6,442.4,0
2024,10,4,18,0,310.1,307,419.8,0
2024,10,4,19,0,287.8,284.9,389.5,0
2024,10,4,20,0,277.7,275,375.9,0
2024,10,4,21,0,257.6,255,348.7,0
2024,10,4,22,0,235.4,233,318.6,0
2024,10,4,23,0,203,201,274.8,0
2024,10,4,24,0,187.4,185.5,253.7,0
2024,10,5,1,0,166.2,164.6,225,0
2024,10,5,2,0,150.6,149,203.8,0
2024,10,5,3,0,147.3,145.8,199.3,0
2024,10,5,4,0,138.3,136.9,187.2,0
2024,10,5,5,0,137.2,135.8,185.7,0
2024,10,5,6,0,141.7,140.2,191.8,0
2024,10,5,7,0,157.3,155.7,212.9,0
2024,10,5,8,0,159.5,157.9,215.9,0
2024,10,5,9,0,178.5,176.7,241.6,0
2024,10,5,10,0,200.8,198.8,271.8,0
2024,10,5,11,0,222,219.8,300.6,0
2024,10,5,12,0,242.2,239.8,327.8,0
2024,10,5,13,0,264.3,261.7,357.8,0
2024,10,5,14,0,276.6,273.8,374.4,0
2024,10,5,15,0,294.5,291.5,398.6,0
2024,10,5,16,0,294.5,291.5,398.6,0
2024,10,5,17,0,285.5,282.6,386.5,0
2024,10,5,18,0,267.7,265,362.3,0
2024,10,5,19,0,252.1,249.5,341.1,0
2024,10,5,20,0,238.8,236.4,323.2,0
2024,10,5,21,0,227.6,225.4,308.1,0
2024,10,5,22,0,213.1,211,288.4,0
2024,10,5,23,0,189.7,187.8,256.7,0
2024,10,5,24,0,169.5,167.8,229.5,0
2024,10,6,1,0,155,153.5,209.8,0
2024,10,6,2,0,145,143.5,196.2,0
2024,10,6,3,0,137.2,135.8,185.7,0
2024,10,6,4,0,131.6,130.3,178.2,0
2024,10,6,5,0,130.5,129.2,176.6,0
2024,10,6,6,0,133.8,132.5,181.1,0
2024,10,6,7,0,139.4,138,188.7,0
2024,10,6,8,0,141.7,140.2,191.8,0
2024,10,6,9,0,164,162.3,222,0
2024,10,6,10,0,184.1,182.2,249.2,0
2024,10,6,11,0,205.3,203.3,277.8,0
2024,10,6,12,0,227.6,225.4,308.1,0
2024,10,6,13,0,249.8,247.3,338.2,0
2024,10,6,14,0,262.1,259.4,354.7,0
2024,10,6,15,0,272.1,269.4,368.3,0
2024,10,6,16,0,273.2,270.5,369.8,0
2024,10,6,17,0,266.6,263.9,360.8,0
2024,10,6,18,0,254.2,251.8,344.2,0
2024,10,6,19,0,243.3,240.8,329.3,0
2024,10,6,20,0,238.8,236.4,323.2,0
2024,10,6,21,0,225.4,223.1,305,0
2024,10,6,22,0,212,209.8,287,0
2024,10,6,23,0,191.9,190,259.8,0
2024,10,6,24,0,174,172.2,235.6,0
2024,10,7,1,0,161.8,160.1,219,0
2024,10,7,2,0,150.6,149,203.8,0
2024,10,7,3,0,142.8,141.4,193.2,0
2024,10,7,4,0,140.6,139.1,190.2,0
2024,10,7,5,0,136.1,134.7,184.2,0
2024,10,7,6,0,140.6,139.1,190.2,0
2024,10,7,7,0,138.3,136.9,187.2,0
2024,10,7,8,0,142.8,141.4,193.2,0
2024,10,7,9,0,165.1,163.4,223.4,0
2024,10,7,10,0,188.6,186.6,255.2,0
2024,10,7,11,0,214.2,212.1,290,0
2024,10,7,12,0,231,228.6,312.6,0
2024,10,7,13,0,252.1,249.5,341.1,0
2024,10,7,14,0,269.9,267.2,365.4,0
2024,10,7,15,0,282.2,279.4,381.9,0
2024,10,7,16,0,290,287.1,392.6,0
2024,10,7,17,0,283.3,280.5,383.4,0
2024,10,7,18,0,268.8,266.1,363.8,0
2024,10,7,19,0,255.4,252.8,345.7,0
2024,10,7,20,0,243.3,240.8,329.3,0
2024,10,7,21,0,229.8,227.6,311.1,0
2024,10,7,22,0,213.1,211,288.4,0
2024,10,7,23,0,191.9,190,259.8,0
2024,10,7,24,0,170.6,169,231,0
2024,10,8,1,0,155,153.5,209.8,0
2024,10,8,2,0,151.7,150.2,205.4,0
2024,10,8,3,0,143.9,142.5,194.7,0
2024,10,8,4,0,138.3,136.9,187.2,0
2024,10,8,5,0,139.4,138,188.7,0
2024,10,8,6,0,145,143.5,196.2,0
2024,10,8,7,0,160.6,159,217.4,0
2024,10,8,8,0,166.2,164.6,225,0
2024,10,8,9,0,186.3,184.4,252.2,0
2024,10,8,10,0,207.5,205.4,280.9,0
2024,10,8,11,0,232.1,229.8,314.2,0
2024,10,8,12,0,252.1,249.5,341.1,0
2024,10,8,13,0,271,268.3,366.8,0
2024,10,8,14,0,287.8,284.9,389.5,0
2024,10,8,15,0,302.3,299.3,409.1,0
2024,10,8,16,0,305.6,302.6,413.7,0
2024,10,8,17,0,299,295.9,404.6,0
2024,10,8,18,0,284.4,281.5,385,0
2024,10,8,19,0,268.8,266.1,363.8,0
2024,10,8,20,0,258.7,256.2,350.2,0
2024,10,8,21,0,244.4,241.9,330.8,0
2024,10,8,22,0,222,219.8,300.6,0
2024,10,8,23,0,198.6,196.6,268.8,0
2024,10,8,24,0,169.5,167.8,229.5,0
2024,10,9,1,0,158.4,156.8,214.4,0
2024,10,9,2,0,146.2,144.6,197.8,0
2024,10,9,3,0,140.6,139.1,190.2,0
2024,10,9,4,0,135,133.6,182.6,0
2024,10,9,5,0,137.2,135.8,185.7,0
2024,10,9,6,0,141.7,140.2,191.8,0
2024,10,9,7,0,157.3,155.7,212.9,0
2024,10,9,8,0,160.6,159,217.4,0
2024,10,9,9,0,176.2,174.5,238.6,0
2024,10,9,10,0,194.2,192.2,262.8,0
2024,10,9,11,0,214.2,212.1,290,0
2024,10,9,12,0,233.2,230.9,315.6,0
2024,10,9,13,0,252.1,249.5,341.1,0
2024,10,9,14,0,265.4,262.8,359.3,0
2024,10,9,15,0,279.9,277.1,379,0
2024,10,9,16,0,285.5,282.6,386.5,0
2024,10,9,17,0,283.3,280.5,383.4,0
2024,10,9,18,0,267.7,265,362.3,0
2024,10,9,19,0,255.4,252.8,345.7,0
2024,10,9,20,0,246.5,244,333.5,0
2024,10,9,21,0,233.2,230.9,315.6,0
2024,10,9,22,0,209.8,207.7,283.9,0
2024,10,9,23,0,190.8,188.9,258.2,0
2024,10,9,24,0,168.4,166.8,228,0
2024,10,10,1,0,151.7,150.2,205.4,0
2024,10,10,2,0,142.8,141.4,193.2,0
2024,10,10,3,0,137.2,135.8,185.7,0
2024,10,10,4,0,132.7,131.4,179.6,0
2024,10,10,5,0,132.7,131.4,179.6,0
2024,10,10,6,0,137.2,135.8,185.7,0
2024,10,10,7,0,155,153.5,209.8,0
2024,10,10,8,0,164,162.3,222,0
2024,10,10,9,0,170.6,169,231,0
2024,10,10,10,0,188.6,186.6,255.2,0
2024,10,10,11,0,197.5,195.5,267.3,0
2024,10,10,12,0,210.9,208.7,285.4,0
2024,10,10,13,0,222,219.8,300.6,0
2024,10,10,14,0,239.9,237.5,324.7,0
2024,10,10,15,0,241,238.6,326.2,0
2024,10,10,16,0,248.7,246.2,336.6,0
2024,10,10,17,0,246.5,244,333.5,0
2024,10,10,18,0,235.4,233,318.6,0
2024,10,10,19,0,227.6,225.4,308.1,0
2024,10,10,20,0,224.2,222,303.6,0
2024,10,10,21,0,212,209.8,287,0
2024,10,10,22,0,199.8,197.7,270.3,0
2024,10,10,23,0,174,172.2,235.6,0
2024,10,10,24,0,152.8,151.3,206.8,0
2024,10,11,1,0,141.7,140.2,191.8,0
2024,10,11,2,0,130.5,129.2,176.6,0
2024,10,11,3,0,124.9,123.6,169,0
2024,10,11,4,0,127.1,125.8,172.1,0
2024,10,11,5,0,127.1,125.8,172.1,0
2024,10,11,6,0,133.8,132.5,181.1,0
2024,10,11,7,0,146.2,144.6,197.8,0
2024,10,11,8,0,152.8,151.3,206.8,0
2024,10,11,9,0,166.2,164.6,225,0
2024,10,11,10,0,171.8,170.1,232.6,0
2024,10,11,11,0,183,181.1,247.6,0
2024,10,11,12,0,194.2,192.2,262.8,0
2024,10,11,13,0,199.8,197.7,270.3,0
2024,10,11,14,0,210.9,208.7,285.4,0
2024,10,11,15,0,204.2,202.2,276.4,0
2024,10,11,16,0,196.4,194.4,265.8,0
2024,10,11,17,0,189.7,187.8,256.7,0
2024,10,11,18,0,183,181.1,247.6,0
2024,10,11,19,0,184.1,182.2,249.2,0
2024,10,11,20,0,183,181.1,247.6,0
2024,10,11,21,0,177.4,175.6,240.1,0
2024,10,11,22,0,166.2,164.6,225,0
2024,10,11,23,0,147.3,145.8,199.3,0
2024,10,11,24,0,135,133.6,182.6,0
2024,10,12,1,0,124.9,123.6,169,0
2024,10,12,2,0,119.3,118.2,161.5,0
2024,10,12,3,0,115.9,114.8,157,0
2024,10,12,4,0,117,115.9,158.5,0
2024,10,12,5,0,117,115.9,158.5,0
2024,10,12,6,0,128.2,127,173.6,0
2024,10,12,7,0,139.4,138,188.7,0
2024,10,12,8,0,143.9,142.5,194.7,0
2024,10,12,9,0,150.6,149,203.8,0
2024,10,12,10,0,164,162.3,222,0
2024,10,12,11,0,171.8,170.1,232.6,0
2024,10,12,12,0,180.7,179,244.6,0
2024,10,12,13,0,183,181.1,247.6,0
2024,10,12,14,0,195.3,193.3,264.2,0
2024,10,12,15,0,200.8,198.8,271.8,0
2024,10,12,16,0,197.5,195.5,267.3,0
2024,10,12,17,0,193,191.1,261.2,0
2024,10,12,18,0,179.6,177.8,243.1,0
2024,10,12,19,0,178.5,176.7,241.6,0
2024,10,12,20,0,180.7,179,244.6,0
2024,10,12,21,0,172.9,171.2,234,0
2024,10,12,22,0,160.6,159,217.4,0
2024,10,12,23,0,148.3,146.9,200.8,0
2024,10,12,24,0,130.5,129.2,176.6,0
2024,10,13,1,0,126,124.7,170.6,0
2024,10,13,2,0,120.4,119.3,163,0
2024,10,13,3,0,114.8,113.7,155.4,0
2024,10,13,4,0,113.7,112.6,153.9,0
2024,10,13,5,0,111.5,110.4,151,0
2024,10,13,6,0,113.7,112.6,153.9,0
2024,10,13,7,0,120.4,119.3,163,0
2024,10,13,8,0,124.9,123.6,169,0
2024,10,13,9,0,133.8,132.5,181.1,0
2024,10,13,10,0,148.3,146.9,200.8,0
2024,10,13,11,0,157.3,155.7,212.9,0
2024,10,13,12,0,167.3,165.7,226.5,0
2024,10,13,13,0,177.4,175.6,240.1,0
2024,10,13,14,0,188.6,186.6,255.2,0
2024,10,13,15,0,197.5,195.5,267.3,0
2024,10,13,16,0,203,201,274.8,0
2024,10,13,17,0,203,201,274.8,0
2024,10,13,18,0,195.3,193.3,264.2,0
2024,10,13,19,0,190.8,188.9,258.2,0
2024,10,13,20,0,187.4,185.5,253.7,0
2024,10,13,21,0,172.9,171.2,234,0
2024,10,13,22,0,167.3,165.7,226.5,0
2024,10,13,23,0,149.4,147.9,202.3,0
2024,10,13,24,0,136.1,134.7,184.2,0
2024,10,14,1,0,123.8,122.6,167.5,0
2024,10,14,2,0,117,115.9,158.5,0
2024,10,14,3,0,112.6,111.4,152.4,0
2024,10,14,4,0,109.3,108.2,147.9,0
2024,10,14,5,0,111.5,110.4,151,0
2024,10,14,6,0,111.5,110.4,151,0
2024,10,14,7,0,113.7,112.6,153.9,0
2024,10,14,8,0,118.2,117,160,0
2024,10,14,9,0,133.8,132.5,181.1,0
2024,10,14,10,0,147.3,145.8,199.3,0
2024,10,14,11,0,166.2,164.6,225,0
2024,10,14,12,0,184.1,182.2,249.2,0
2024,10,14,13,0,204.2,202.2,276.4,0
2024,10,14,14,0,224.2,222,303.6,0
2024,10,14,15,0,236.6,234.2,320.2,0
2024,10,14,16,0,245.4,242.9,332.1,0
2024,10,14,17,0,249.8,247.3,338.2,0
2024,10,14,18,0,241,238.6,326.2,0
2024,10,14,19,0,228.7,226.5,309.6,0
2024,10,14,20,0,222,219.8,300.6,0
2024,10,14,21,0,207.5,205.4,280.9,0
2024,10,14,22,0,187.4,185.5,253.7,0
2024,10,14,23,0,168.4,166.8,228,0
2024,10,14,24,0,150.6,149,203.8,0
2024,10,15,1,0,136.1,134.7,184.2,0
2024,10,15,2,0,129.4,128.1,175.1,0
2024,10,15,3,0,121.5,120.3,164.6,0
2024,10,15,4,0,120.4,119.3,163,0
2024,10,15,5,0,122.6,121.4,166,0
2024,10,15,6,0,131.6,130.3,178.2,0
2024,10,15,7,0,146.2,144.6,197.8,0
2024,10,15,8,0,151.7,150.2,205.4,0
2024,10,15,9,0,168.4,166.8,228,0
2024,10,15,10,0,186.3,184.4,252.2,0
2024,10,15,11,0,206.4,204.3,279.4,0
2024,10,15,12,0,228.7,226.5,309.6,0
2024,10,15,13,0,247.6,245,335.1,0
2024,10,15,14,0,271,268.3,366.8,0
2024,10,15,15,0,285.5,282.6,386.5,0
2024,10,15,16,0,294.5,291.5,398.6,0
2024,10,15,17,0,291.1,288.2,394,0
2024,10,15,18,0,274.3,271.6,371.4,0
2024,10,15,19,0,257.6,255,348.7,0
2024,10,15,20,0,248.7,246.2,336.6,0
2024,10,15,21,0,227.6,225.4,308.1,0
2024,10,15,22,0,207.5,205.4,280.9,0
2024,10,15,23,0,179.6,177.8,243.1,0
2024,10,15,24,0,160.6,159,217.4,0
2024,10,16,1,0,143.9,142.5,194.7,0
2024,10,16,2,0,136.1,134.7,184.2,0
2024,10,16,3,0,128.2,127,173.6,0
2024,10,16,4,0,123.8,122.6,167.5,0
2024,10,16,5,0,123.8,122.6,167.5,0
2024,10,16,6,0,135,133.6,182.6,0
2024,10,16,7,0,148.3,146.9,200.8,0
2024,10,16,8,0,152.8,151.3,206.8,0
2024,10,16,9,0,166.2,164.6,225,0
2024,10,16,10,0,185.2,183.4,250.6,0
2024,10,16,11,0,207.5,205.4,280.9,0
2024,10,16,12,0,228.7,226.5,309.6,0
2024,10,16,13,0,252.1,249.5,341.1,0
2024,10,16,14,0,274.3,271.6,371.4,0
2024,10,16,15,0,285.5,282.6,386.5,0
2024,10,16,16,0,292.2,289.3,395.5,0
2024,10,16,17,0,287.8,284.9,389.5,0
2024,10,16,18,0,273.2,270.5,369.8,0
2024,10,16,19,0,255.4,252.8,345.7,0
2024,10,16,20,0,244.4,241.9,330.8,0
2024,10,16,21,0,223.1,220.9,302,0
2024,10,16,22,0,206.4,204.3,279.4,0
2024,10,16,23,0,180.7,179,244.6,0
2024,10,16,24,0,158.4,156.8,214.4,0
2024,10,17,1,0,140.6,139.1,190.2,0
2024,10,17,2,0,132.7,131.4,179.6,0
2024,10,17,3,0,124.9,123.6,169,0
2024,10,17,4,0,123.8,122.6,167.5,0
2024,10,17,5,0,123.8,122.6,167.5,0
2024,10,17,6,0,131.6,130.3,178.2,0
2024,10,17,7,0,147.3,145.8,199.3,0
2024,10,17,8,0,151.7,150.2,205.4,0
2024,10,17,9,0,164,162.3,222,0
2024,10,17,10,0,183,181.1,247.6,0
2024,10,17,11,0,203,201,274.8,0
2024,10,17,12,0,218.6,216.5,296,0
2024,10,17,13,0,241,238.6,326.2,0
2024,10,17,14,0,256.5,253.9,347.2,0
2024,10,17,15,0,273.2,270.5,369.8,0
2024,10,17,16,0,276.6,273.8,374.4,0
2024,10,17,17,0,279.9,277.1,379,0
2024,10,17,18,0,261,258.3,353.2,0
2024,10,17,19,0,251,248.4,339.6,0
2024,10,17,20,0,239.9,237.5,324.7,0
2024,10,17,21,0,225.4,223.1,305,0
2024,10,17,22,0,204.2,202.2,276.4,0
2024,10,17,23,0,180.7,179,244.6,0
2024,10,17,24,0,159.5,157.9,215.9,0
2024,10,18,1,0,143.9,142.5,194.7,0
2024,10,18,2,0,136.1,134.7,184.2,0
2024,10,18,3,0,127.1,125.8,172.1,0
2024,10,18,4,0,128.2,127,173.6,0
2024,10,18,5,0,128.2,127,173.6,0
2024,10,18,6,0,136.1,134.7,184.2,0
2024,10,18,7,0,150.6,149,203.8,0
2024,10,18,8,0,159.5,157.9,215.9,0
2024,10,18,9,0,170.6,169,231,0
2024,10,18,10,0,195.3,193.3,264.2,0
2024,10,18,11,0,208.6,206.6,282.4,0
2024,10,18,12,0,238.8,236.4,323.2,0
2024,10,18,13,0,261,258.3,353.2,0
2024,10,18,14,0,276.6,273.8,374.4,0
2024,10,18,15,0,288.9,286,391,0
2024,10,18,16,0,296.7,293.7,401.6,0
2024,10,18,17,0,288.9,286,391,0
2024,10,18,18,0,272.1,269.4,368.3,0
2024,10,18,19,0,264.3,261.7,357.8,0
2024,10,18,20,0,256.5,253.9,347.2,0
2024,10,18,21,0,239.9,237.5,324.7,0
2024,10,18,22,0,220.9,218.7,299,0
2024,10,18,23,0,195.3,193.3,264.2,0
2024,10,18,24,0,169.5,167.8,229.5,0
2024,10,19,1,0,155,153.5,209.8,0
2024,10,19,2,0,148.3,146.9,200.8,0
2024,10,19,3,0,141.7,140.2,191.8,0
2024,10,19,4,0,138.3,136.9,187.2,0
2024,10,19,5,0,133.8,132.5,181.1,0
2024,10,19,6,0,145,143.5,196.2,0
2024,10,19,7,0,153.9,152.4,208.4,0
2024,10,19,8,0,161.8,160.1,219,0
2024,10,19,9,0,174,172.2,235.6,0
2024,10,19,10,0,194.2,192.2,262.8,0
2024,10,19,11,0,216.5,214.3,293,0
2024,10,19,12,0,236.6,234.2,320.2,0
2024,10,19,13,0,257.6,255,348.7,0
2024,10,19,14,0,277.7,275,375.9,0
2024,10,19,15,0,291.1,288.2,394,0
2024,10,19,16,0,293.4,290.4,397,0
2024,10,19,17,0,287.8,284.9,389.5,0
2024,10,19,18,0,263.2,260.6,356.2,0
2024,10,19,19,0,248.7,246.2,336.6,0
2024,10,19,20,0,231,228.6,312.6,0
2024,10,19,21,0,214.2,212.1,290,0
2024,10,19,22,0,201.9,199.9,273.4,0
2024,10,19,23,0,185.2,183.4,250.6,0
2024,10,19,24,0,165.1,163.4,223.4,0
2024,10,20,1,0,149.4,147.9,202.3,0
2024,10,20,2,0,141.7,140.2,191.8,0
2024,10,20,3,0,136.1,134.7,184.2,0
2024,10,20,4,0,128.2,127,173.6,0
2024,10,20,5,0,127.1,125.8,172.1,0
2024,10,20,6,0,129.4,128.1,175.1,0
2024,10,20,7,0,136.1,134.7,184.2,0
2024,10,20,8,0,139.4,138,188.7,0
2024,10,20,9,0,155,153.5,209.8,0
2024,10,20,10,0,177.4,175.6,240.1,0
2024,10,20,11,0,196.4,194.4,265.8,0
2024,10,20,12,0,217.6,215.4,294.5,0
2024,10,20,13,0,234.3,232,317.2,0
2024,10,20,14,0,252.1,249.5,341.1,0
2024,10,20,15,0,263.2,260.6,356.2,0
2024,10,20,16,0,267.7,265,362.3,0
2024,10,20,17,0,263.2,260.6,356.2,0
2024,10,20,18,0,244.4,241.9,330.8,0
2024,10,20,19,0,234.3,232,317.2,0
2024,10,20,20,0,219.8,217.6,297.5,0
2024,10,20,21,0,205.3,203.3,277.8,0
2024,10,20,22,0,188.6,186.6,255.2,0
2024,10,20,23,0,175.1,173.4,237,0
2024,10,20,24,0,155,153.5,209.8,0
2024,10,21,1,0,142.8,141.4,193.2,0
2024,10,21,2,0,133.8,132.5,181.1,0
2024,10,21,3,0,127.1,125.8,172.1,0
2024,10,21,4,0,124.9,123.6,169,0
2024,10,21,5,0,119.3,118.2,161.5,0
2024,10,21,6,0,123.8,122.6,167.5,0
2024,10,21,7,0,124.9,123.6,169,0
2024,10,21,8,0,127.1,125.8,172.1,0
2024,10,21,9,0,143.9,142.5,194.7,0
2024,10,21,10,0,158.4,156.8,214.4,0
2024,10,21,11,0,172.9,171.2,234,0
2024,10,21,12,0,188.6,186.6,255.2,0
2024,10,21,13,0,201.9,199.9,273.4,0
2024,10,21,14,0,209.8,207.7,283.9,0
2024,10,21,15,0,222,219.8,300.6,0
2024,10,21,16,0,219.8,217.6,297.5,0
2024,10,21,17,0,216.5,214.3,293,0
2024,10,21,18,0,203,201,274.8,0
2024,10,21,19,0,198.6,196.6,268.8,0
2024,10,21,20,0,193,191.1,261.2,0
2024,10,21,21,0,184.1,182.2,249.2,0
2024,10,21,22,0,169.5,167.8,229.5,0
2024,10,21,23,0,155,153.5,209.8,0
2024,10,21,24,0,136.1,134.7,184.2,0
2024,10,22,1,0,126,124.7,170.6,0
2024,10,22,2,0,119.3,118.2,161.5,0
2024,10,22,3,0,115.9,114.8,157,0
2024,10,22,4,0,113.7,112.6,153.9,0
2024,10,22,5,0,117,115.9,158.5,0
2024,10,22,6,0,127.1,125.8,172.1,0
2024,10,22,7,0,139.4,138,188.7,0
2024,10,22,8,0,145,143.5,196.2,0
2024,10,22,9,0,160.6,159,217.4,0
2024,10,22,10,0,169.5,167.8,229.5,0
2024,10,22,11,0,184.1,182.2,249.2,0
2024,10,22,12,0,193,191.1,261.2,0
2024,10,22,13,0,203,201,274.8,0
2024,10,22,14,0,218.6,216.5,296,0
2024,10,22,15,0,225.4,223.1,305,0
2024,10,22,16,0,231,228.6,312.6,0
2024,10,22,17,0,227.6,225.4,308.1,0
2024,10,22,18,0,216.5,214.3,293,0
2024,10,22,19,0,210.9,208.7,285.4,0
2024,10,22,20,0,205.3,203.3,277.8,0
2024,10,22,21,0,194.2,192.2,262.8,0
2024,10,22,22,0,174,172.2,235.6,0
2024,10,22,23,0,153.9,152.4,208.4,0
2024,10,22,24,0,138.3,136.9,187.2,0
2024,10,23,1,0,127.1,125.8,172.1,0
2024,10,23,2,0,120.4,119.3,163,0
2024,10,23,3,0,117,115.9,158.5,0
2024,10,23,4,0,115.9,114.8,157,0
2024,10,23,5,0,114.8,113.7,155.4,0
2024,10,23,6,0,127.1,125.8,172.1,0
2024,10,23,7,0,140.6,139.1,190.2,0
2024,10,23,8,0,146.2,144.6,197.8,0
2024,10,23,9,0,152.8,151.3,206.8,0
2024,10,23,10,0,165.1,163.4,223.4,0
2024,10,23,11,0,171.8,170.1,232.6,0
2024,10,23,12,0,181.8,180,246.2,0
2024,10,23,13,0,190.8,188.9,258.2,0
2024,10,23,14,0,200.8,198.8,271.8,0
2024,10,23,15,0,203,201,274.8,0
2024,10,23,16,0,205.3,203.3,277.8,0
2024,10,23,17,0,203,201,274.8,0
2024,10,23,18,0,188.6,186.6,255.2,0
2024,10,23,19,0,194.2,192.2,262.8,0
2024,10,23,20,0,189.7,187.8,256.7,0
2024,10,23,21,0,181.8,180,246.2,0
2024,10,23,22,0,164,162.3,222,0
2024,10,23,23,0,143.9,142.5,194.7,0
2024,10,23,24,0,128.2,127,173.6,0
2024,10,24,1,0,121.5,120.3,164.6,0
2024,10,24,2,0,118.2,117,160,0
2024,10,24,3,0,111.5,110.4,151,0
2024,10,24,4,0,112.6,111.4,152.4,0
2024,10,24,5,0,113.7,112.6,153.9,0
2024,10,24,6,0,120.4,119.3,163,0
2024,10,24,7,0,136.1,134.7,184.2,0
2024,10,24,8,0,140.6,139.1,190.2,0
2024,10,24,9,0,148.3,146.9,200.8,0
2024,10,24,10,0,155,153.5,209.8,0
2024,10,24,11,0,165.1,163.4,223.4,0
2024,10,24,12,0,169.5,167.8,229.5,0
2024,10,24,13,0,177.4,175.6,240.1,0
2024,10,24,14,0,183,181.1,247.6,0
2024,10,24,15,0,189.7,187.8,256.7,0
2024,10,24,16,0,194.2,192.2,262.8,0
2024,10,24,17,0,188.6,186.6,255.2,0
2024,10,24,18,0,186.3,184.4,252.2,0
2024,10,24,19,0,189.7,187.8,256.7,0
2024,10,24,20,0,184.1,182.2,249.2,0
2024,10,24,21,0,176.2,174.5,238.6,0
2024,10,24,22,0,164,162.3,222,0
2024,10,24,23,0,145,143.5,196.2,0
2024,10,24,24,0,131.6,130.3,178.2,0
2024,10,25,1,0,122.6,121.4,166,0
2024,10,25,2,0,117,115.9,158.5,0
2024,10,25,3,0,112.6,111.4,152.4,0
2024,10,25,4,0,111.5,110.4,151,0
2024,10,25,5,0,111.5,110.4,151,0
2024,10,25,6,0,120.4,119.3,163,0
2024,10,25,7,0,135,133.6,182.6,0
2024,10,25,8,0,140.6,139.1,190.2,0
2024,10,25,9,0,147.3,145.8,199.3,0
2024,10,25,10,0,151.7,150.2,205.4,0
2024,10,25,11,0,161.8,160.1,219,0
2024,10,25,12,0,168.4,166.8,228,0
2024,10,25,13,0,176.2,174.5,238.6,0
2024,10,25,14,0,186.3,184.4,252.2,0
2024,10,25,15,0,190.8,188.9,258.2,0
2024,10,25,16,0,194.2,192.2,262.8,0
2024,10,25,17,0,196.4,194.4,265.8,0
2024,10,25,18,0,185.2,183.4,250.6,0
2024,10,25,19,0,187.4,185.5,253.7,0
2024,10,25,20,0,186.3,184.4,252.2,0
2024,10,25,21,0,171.8,170.1,232.6,0
2024,10,25,22,0,161.8,160.1,219,0
2024,10,25,23,0,143.9,142.5,194.7,0
2024,10,25,24,0,124.9,123.6,169,0
2024,10,26,1,0,119.3,118.2,161.5,0
2024,10,26,2,0,114.8,113.7,155.4,0
2024,10,26,3,0,109.3,108.2,147.9,0
2024,10,26,4,0,111.5,110.4,151,0
2024,10,26,5,0,110.4,109.3,149.4,0
2024,10,26,6,0,119.3,118.2,161.5,0
2024,10,26,7,0,133.8,132.5,181.1,0
2024,10,26,8,0,137.2,135.8,185.7,0
2024,10,26,9,0,149.4,147.9,202.3,0
2024,10,26,10,0,155,153.5,209.8,0
2024,10,26,11,0,165.1,163.4,223.4,0
2024,10,26,12,0,171.8,170.1,232.6,0
2024,10,26,13,0,172.9,171.2,234,0
2024,10,26,14,0,181.8,180,246.2,0
2024,10,26,15,0,183,181.1,247.6,0
2024,10,26,16,0,186.3,184.4,252.2,0
2024,10,26,17,0,184.1,182.2,249.2,0
2024,10,26,18,0,174,172.2,235.6,0
2024,10,26,19,0,178.5,176.7,241.6,0
2024,10,26,20,0,170.6,169,231,0
2024,10,26,21,0,166.2,164.6,225,0
2024,10,26,22,0,157.3,155.7,212.9,0
2024,10,26,23,0,145,143.5,196.2,0
2024,10,26,24,0,133.8,132.5,181.1,0
2024,10,27,1,0,113.7,112.6,153.9,0
2024,10,27,2,0,111.5,110.4,151,0
2024,10,27,3,0,105.9,104.9,143.4,0
2024,10,27,4,0,104.8,103.8,141.8,0
2024,10,27,5,0,107,106,144.9,0
2024,10,27,6,0,111.5,110.4,151,0
2024,10,27,7,0,117,115.9,158.5,0
2024,10,27,8,0,119.3,118.2,161.5,0
2024,10,27,9,0,130.5,129.2,176.6,0
2024,10,27,10,0,138.3,136.9,187.2,0
2024,10,27,11,0,148.3,146.9,200.8,0
2024,10,27,12,0,153.9,152.4,208.4,0
2024,10,27,13,0,161.8,160.1,219,0
2024,10,27,14,0,168.4,166.8,228,0
2024,10,27,15,0,179.6,177.8,243.1,0
2024,10,27,16,0,183,181.1,247.6,0
2024,10,27,17,0,185.2,183.4,250.6,0
2024,10,27,18,0,178.5,176.7,241.6,0
2024,10,27,19,0,178.5,176.7,241.6,0
2024,10,27,20,0,170.6,169,231,0
2024,10,27,21,0,162.9,161.2,220.4,0
2024,10,27,22,0,150.6,149,203.8,0
2024,10,27,23,0,136.1,134.7,184.2,0
2024,10,27,24,0,128.2,127,173.6,0
2024,10,28,1,0,113.7,112.6,153.9,0
2024,10,28,2,0,110.4,109.3,149.4,0
2024,10,28,3,0,104.8,103.8,141.8,0
2024,10,28,4,0,103.7,102.6,140.3,0
2024,10,28,5,0,102.6,101.5,138.8,0
2024,10,28,6,0,102.6,101.5,138.8,0
2024,10,28,7,0,109.3,108.2,147.9,0
2024,10,28,8,0,109.3,108.2,147.9,0
2024,10,28,9,0,120.4,119.3,163,0
2024,10,28,10,0,129.4,128.1,175.1,0
2024,10,28,11,0,138.3,136.9,187.2,0
2024,10,28,12,0,149.4,147.9,202.3,0
2024,10,28,13,0,157.3,155.7,212.9,0
2024,10,28,14,0,165.1,163.4,223.4,0
2024,10,28,15,0,179.6,177.8,243.1,0
