Date,HPC System,Job ID,Partition,Benchmark Code,kpoints,math library,MPI,cpu-bind,Nodes,Cores,Nodelist,Energy,Electronic Steps,Runtime,KPAR,NPAR,node_fill
Thu Nov 18 18:45:48 MST 2021,Swift,23857,parallel,2,1x1x1,openmpi,openmpi,cores,1,16,c1-61,-1271.6723,35,4:03:11,1,D,partial
Tue Mar  1 10:58:06 MST 2022,Swift,295060,parallel,1,4x4x2,openmpi,openmpi,cores,1,16,c7-6,-6.03E+01,15,0:03:44,1,4,partial
Tue Mar  1 11:17:48 MST 2022,Swift,295061,parallel,1,10x10x5,openmpi,openmpi,cores,1,16,c7-6,-6.03E+01,15,0:19:21,1,4,partial
Tue Mar  1 11:30:29 MST 2022,Swift,295132,parallel,1,4x4x2,openmpi,openmpi,cores,1,16,c13-53,-6.03E+01,15,0:03:56,1,D,partial
Tue Mar  1 11:46:51 MST 2022,Swift,295204,parallel,1,4x4x2,openmpi,openmpi,cores,1,16,c9-45,-6.03E+01,15,0:02:54,4,D,partial
Tue Mar  1 11:48:03 MST 2022,Swift,295133,parallel,1,10x10x5,openmpi,openmpi,cores,1,16,c8-25,-6.03E+01,14,0:19:16,1,D,partial
Tue Mar  1 11:58:09 MST 2022,Swift,295276,parallel,1,4x4x2,openmpi,openmpi,cores,1,16,c9-51,-6.03E+01,15,0:02:55,4,4,partial
Tue Mar  1 11:59:19 MST 2022,Swift,295205,parallel,1,10x10x5,openmpi,openmpi,cores,1,16,c6-49,-6.03E+01,15,0:14:51,4,D,partial
Tue Mar  1 12:06:08 MST 2022,Swift,295348,parallel,1,4x4x2,openmpi,openmpi,cores,1,16,c10-51,-6.03E+01,15,0:03:44,1,sqrt,partial
Tue Mar  1 12:10:07 MST 2022,Swift,295277,parallel,1,10x10x5,openmpi,openmpi,cores,1,16,c10-16,-6.03E+01,15,0:14:53,4,4,partial
Tue Mar  1 12:11:54 MST 2022,Swift,295420,parallel,1,4x4x2,openmpi,openmpi,cores,1,16,c9-8,-6.03E+01,15,0:02:54,4,sqrt,partial
Tue Mar  1 12:21:49 MST 2022,Swift,295349,parallel,1,10x10x5,openmpi,openmpi,cores,1,16,c11-54,-6.03E+01,15,0:19:25,1,sqrt,partial
Tue Mar  1 12:23:50 MST 2022,Swift,295421,parallel,1,10x10x5,openmpi,openmpi,cores,1,16,c13-17,-6.03E+01,15,0:14:50,4,sqrt,partial
Mon Nov 29 09:44:50 MST 2021,Eagle,7942628,short,1,10x10x5,mkl,intelmpi,cores,1,9,r4i7n25,-6.03E+01,15,0:18:30,9,4,partial
Mon Nov 29 10:08:07 MST 2021,Eagle,7942629,short,1,4x4x2,mkl,intelmpi,cores,1,9,r8i0n35,-6.03E+01,15,0:05:18,9,4,partial
Thu Jan  6 09:11:57 MST 2022,Eagle,8144858,short,1,4x4x2,mkl,intelmpi,cores,1,9,r10i1n25,-6.03E+01,15,0:04:05,1,D,partial
Thu Jan  6 09:28:26 MST 2022,Eagle,8144857,short,1,10x10x5,mkl,intelmpi,cores,1,9,r2i5n13,-6.03E+01,15,0:20:34,1,D,partial
Thu Jan 20 07:30:26 MST 2022,Eagle,8183110,short,1,10x10x5,mkl,intelmpi,cores,1,9,r105u27,-6.03E+01,15,0:19:44,9,sqrt,partial
Thu Jan 20 20:13:31 MST 2022,Eagle,8183111,short,1,4x4x2,mkl,intelmpi,cores,1,9,r105u19,-6.03E+01,15,0:05:34,9,sqrt,partial
Wed Jan 19 10:06:44 MST 2022,Eagle,8181660,short,1,4x4x2,mkl,intelmpi,cores,1,9,r1i3n11,-6.03E+01,15,0:04:12,1,4,partial
Wed Jan 19 10:18:06 MST 2022,Eagle,8181749,short,1,4x4x2,mkl,intelmpi,cores,1,9,r5i1n11,-6.03E+01,15,0:04:10,1,sqrt,partial
Wed Jan 19 10:23:10 MST 2022,Eagle,8181659,short,1,10x10x5,mkl,intelmpi,cores,1,9,r5i7n34,-6.03E+01,15,0:20:38,1,4,partial
Wed Jan 19 10:34:12 MST 2022,Eagle,8181748,short,1,10x10x5,mkl,intelmpi,cores,1,9,r5i1n10,-6.03E+01,15,0:20:16,1,sqrt,partial
Fri Dec 17 01:42:24 MST 2021,Eagle,8044011,short,2,1x1x1,mkl,intelmpi_tim,cores,1,9,r6i2n5,-1.27E+03,36,4:53:27,1,D,partial
Thu Jan  6 08:57:00 MST 2022,Eagle,8144844,short,1,4x4x2,mkl,intelmpi_tim,cores,1,9,r9i3n24,-6.03E+01,15,0:04:10,1,D,partial
Thu Jan  6 09:11:21 MST 2022,Eagle,8144843,short,1,10x10x5,mkl,intelmpi_tim,cores,1,9,r6i1n2,-6.03E+01,15,0:20:51,1,D,partial
Thu Jan 20 06:34:22 MST 2022,Eagle,8183097,short,1,4x4x2,mkl,intelmpi_tim,cores,1,9,r105u27,-6.03E+01,15,0:05:38,9,sqrt,partial
Tue Dec 14 04:51:47 MST 2021,Eagle,8011259,short,1,4x4x2,mkl,intelmpi_tim,cores,1,9,r105u25,-6.03E+01,15,0:05:46,9,4,partial
Tue Dec 14 15:07:56 MST 2021,Eagle,8024105,short,1,10x10x5,mkl,intelmpi_tim,cores,1,9,r5i5n25,-6.03E+01,15,0:19:17,9,4,partial
Wed Jan 19 10:06:40 MST 2022,Eagle,8181646,short,1,4x4x2,mkl,intelmpi_tim,cores,1,9,r5i1n23,-6.03E+01,15,0:04:14,1,4,partial
Wed Jan 19 10:18:01 MST 2022,Eagle,8181735,short,1,4x4x2,mkl,intelmpi_tim,cores,1,9,r5i0n16,-6.03E+01,15,0:04:12,1,sqrt,partial
Wed Jan 19 10:23:27 MST 2022,Eagle,8181645,short,1,10x10x5,mkl,intelmpi_tim,cores,1,9,r8i0n10,-6.03E+01,15,0:21:01,1,4,partial
Wed Jan 19 10:34:26 MST 2022,Eagle,8181734,short,1,10x10x5,mkl,intelmpi_tim,cores,1,9,r8i0n8,-6.03E+01,15,0:20:38,1,sqrt,partial
Fri Dec 10 01:16:33 UTC 2021,vermillion,50004983,std,1,10x10x5,openmpi,openmpi,cores,1,9,vs-std-0036,-6.03E+01,15,0:20:18,9,4,full
Fri Dec 10 02:21:16 UTC 2021,vermillion,50004984,std,1,4x4x2,openmpi,openmpi,cores,1,9,vs-std-0052,-6.03E+01,15,0:21:02,9,4,full
Wed Feb 23 09:36:13 MST 2022,Eagle,8388984,gpu,2,1x1x1,mkl,intelmpi,cores,4,8,"r104u27,r105u[03,05,25]",-1.27E+03,36,0:33:44,1,D,gres:2
Wed Feb 23 14:02:18 MST 2022,Eagle,8388989,gpu,2,1x1x1,mkl,intelmpi_tim,cores,4,8,"r103u[09,19],r104u[17,21]",-1.27E+03,34,0:32:43,1,D,gres:2
Fri Dec  3 22:44:40 UTC 2021,Vermillion,50004323,std,small,8x8x8,mkl,intelmpi,cores,1,8,vs-std-0003,-3.94E+01,18,0:00:08,1,D,full
Fri Dec  3 22:44:40 UTC 2021,Vermillion,50004323,std,small,8x8x8,mkl,intelmpi,cores,1,8,vs-std-0003,-3.94E+01,18,0:00:08,1,D,full
Fri Dec  3 22:45:11 UTC 2021,Vermillion,50004324,std,small,4x4x4,mkl,intelmpi,cores,1,8,vs-std-0003,-3.93E+01,18,0:00:09,1,D,full
Fri Dec  3 22:45:11 UTC 2021,Vermillion,50004324,std,small,4x4x4,mkl,intelmpi,cores,1,8,vs-std-0003,-3.93E+01,18,0:00:09,1,D,full
Fri Dec  3 22:46:39 UTC 2021,Vermillion,50004335,std,small,8x8x8,openmpi,openmpi,cores,1,8,vs-std-0003,-3.94E+01,18,0:00:07,1,D,full
Fri Dec  3 22:46:39 UTC 2021,Vermillion,50004335,std,small,8x8x8,openmpi,openmpi,cores,1,8,vs-std-0003,-3.94E+01,18,0:00:07,1,D,full
Fri Dec  3 22:47:06 UTC 2021,Vermillion,50004336,std,small,4x4x4,openmpi,openmpi,cores,1,8,vs-std-0003,-3.93E+01,18,0:00:04,1,D,full
Fri Dec  3 22:47:06 UTC 2021,Vermillion,50004336,std,1,4x4x4,openmpi,openmpi,cores,1,8,vs-std-0003,-3.93E+01,18,0:00:04,1,D,partial
Wed Feb 23 09:40:13 MST 2022,Eagle,8388983,gpu,2,1x1x1,mkl,intelmpi,cores,2,4,"r103u[09,19]",-1.27E+03,36,0:44:37,1,D,gres:2
Wed Feb 23 12:31:48 MST 2022,Eagle,8388988,gpu,2,1x1x1,mkl,intelmpi_tim,cores,2,4,"r103u[09,19]",-1.27E+03,34,0:42:44,1,D,gres:2
Wed Feb 23 10:15:26 MST 2022,Eagle,8388982,gpu,2,1x1x1,mkl,intelmpi,cores,1,2,r104u37,-1.27E+03,36,1:19:50,1,D,gres:2
Wed Feb 23 10:15:11 MST 2022,Eagle,8388987,gpu,2,1x1x1,mkl,intelmpi_tim,cores,1,2,r105u27,-1.27E+03,34,1:12:42,1,D,gres:2
Thu Jul  7 13:00:05 MDT 2022,Swift,647504,parallel,1,10x10x5,mkl,intel_impi,cores,4,252,"c6-[15,19-21]",-6.03E+01,15,0:02:10,9,4,full
Thu Jul  7 13:53:41 MDT 2022,Swift,647655,parallel,1,10x10x5,mkl,intel_impi,cores,8,504,"c8-[13-18,20-21]",-6.03E+01,15,0:02:03,9,4,full
Thu Jul  7 13:54:42 MDT 2022,Swift,647654,parallel,1,10x10x5,mkl,intel_impi,cores,2,126,c8-[6-7],-6.03E+01,15,0:03:35,9,4,full
Thu Jul  7 13:56:43 MDT 2022,Swift,647653,parallel,1,10x10x5,mkl,intel_impi,cores,1,63,c8-12,-6.03E+01,15,0:05:36,9,4,full
Thu Jul  7 14:35:54 MDT 2022,Swift,647672,parallel,1,4x4x2,openmpi,openmpi,cores,2,128,c9-[15-16],-6.03E+01,15,0:01:07,8,4,full
Thu Jul  7 14:36:59 MDT 2022,Swift,647669,parallel,1,4x4x2,openmpi,openmpi,cores,1,64,c9-19,-6.03E+01,15,0:01:41,8,4,full
Thu Jul  7 14:37:39 MDT 2022,Swift,647671,parallel,1,10x10x5,openmpi,openmpi,cores,2,128,"c8-[44,46]",-6.03E+01,15,0:03:54,8,4,full
Thu Jul  7 14:38:04 MDT 2022,Swift,647668,parallel,1,10x10x5,openmpi,openmpi,cores,1,64,c9-12,-6.03E+01,15,0:06:23,8,4,full
Thu Jul  7 14:38:48 MDT 2022,Swift,647673,parallel,1,8x8x4,openmpi,openmpi,cores,2,128,c9-[20-21],-6.03E+01,15,0:02:59,8,4,full
Thu Jul  7 14:40:10 MDT 2022,Swift,647683,parallel,1,10x10x5,mkl,intel_impi,cores,2,128,c9-[25-26],-6.03E+01,15,0:02:48,8,4,full
Thu Jul  7 14:40:48 MDT 2022,Swift,647681,parallel,1,4x4x2,mkl,intel_impi,cores,1,64,c9-38,-6.03E+01,15,0:01:24,8,4,full
Thu Jul  7 14:40:59 MDT 2022,Swift,647674,parallel,1,10x10x5,openmpi,openmpi,cores,4,256,"c8-[8-9,44,46]",-6.03E+01,15,0:03:06,8,4,full
Thu Jul  7 14:41:21 MDT 2022,Swift,647678,parallel,1,4x4x2,openmpi,openmpi,cores,8,512,"c9-[20-21,25-26,36-37,40-41]",-6.03E+01,15,0:00:55,8,4,full
Thu Jul  7 14:41:27 MDT 2022,Swift,647677,parallel,1,10x10x5,openmpi,openmpi,cores,8,512,"c9-[12,15-16,18-19,23,28-29]",-6.03E+01,15,0:03:04,8,4,full
Thu Jul  7 14:41:40 MDT 2022,Swift,647670,parallel,1,8x8x4,openmpi,openmpi,cores,1,64,c9-24,-6.03E+01,15,0:04:49,8,4,full
Thu Jul  7 14:42:20 MDT 2022,Swift,647675,parallel,1,4x4x2,openmpi,openmpi,cores,4,256,"c8-[8-9,44,46]",-6.03E+01,15,0:00:53,8,4,full
Thu Jul  7 14:43:11 MDT 2022,Swift,647680,parallel,1,10x10x5,mkl,intel_impi,cores,1,64,c9-27,-6.03E+01,15,0:05:18,8,4,full
Thu Jul  7 14:43:47 MDT 2022,Swift,647679,parallel,1,8x8x4,openmpi,openmpi,cores,8,512,"c9-[20-21,25-26,36-38,40]",-6.03E+01,15,0:02:20,8,4,full
Thu Jul  7 14:43:48 MDT 2022,Swift,647684,parallel,1,4x4x2,mkl,intel_impi,cores,2,128,c9-[49-50],-6.03E+01,15,0:00:49,8,4,full
Thu Jul  7 14:44:18 MDT 2022,Swift,647676,parallel,1,8x8x4,openmpi,openmpi,cores,4,256,"c9-[41-42,45,47]",-6.03E+01,15,0:02:20,8,4,full
Thu Jul  7 14:44:27 MDT 2022,Swift,647686,parallel,1,10x10x5,mkl,intel_impi,cores,4,256,"c8-[8-9,44,46]",-6.03E+01,15,0:01:59,8,4,full
Thu Jul  7 14:44:32 MDT 2022,Swift,647690,parallel,1,4x4x2,mkl,intel_impi,cores,8,512,"c9-[20-21,25-27,29,36-37]",-6.03E+01,15,0:00:33,8,4,full
Thu Jul  7 14:44:36 MDT 2022,Swift,647687,parallel,1,4x4x2,mkl,intel_impi,cores,4,256,"c9-[38,40,49-50]",-6.03E+01,15,0:00:36,8,4,full
Thu Jul  7 14:44:55 MDT 2022,Swift,647682,parallel,1,8x8x4,mkl,intel_impi,cores,1,64,c9-43,-6.03E+01,15,0:03:58,8,4,full
Thu Jul  7 14:46:01 MDT 2022,Swift,647688,parallel,1,8x8x4,mkl,intel_impi,cores,4,256,"c8-[8-9,44,46]",-6.03E+01,15,0:01:31,8,4,full
Thu Jul  7 14:46:07 MDT 2022,Swift,647685,parallel,1,8x8x4,mkl,intel_impi,cores,2,128,c9-[51-52],-6.03E+01,15,0:02:07,8,4,full
Thu Jul  7 14:48:29 MDT 2022,Swift,647689,parallel,1,10x10x5,mkl,intel_impi,cores,8,512,"c9-[12,15-16,18-19,23-24,28]",error,did not converge,error,8,4,full
Thu Jul  7 14:49:50 MDT 2022,Swift,647691,parallel,1,8x8x4,mkl,intel_impi,cores,8,512,"c9-[20-21,25-27,29,36-37]",error,did not converge,error,8,4,full
2022-06-10T15:01:09,Swift,613789,parallel,2,1x1x1,mkl,intel_impi,none,8,1024,"['c13-[7', '10-11', '17', '21', '23-24', '38]']",-1.27E+03,38,1:33:34,1,1,virtual
Fri Jan 21 00:50:58 MST 2022,Eagle,8183083,short,1,4x4x2,mkl,intelmpi,none,16,576,"r5i0n9,r5i1n[3-5,21,24,26,31,33],r5i2n[4,6,9,11,15-17]",-6.03E+01,15,0:00:42,4,4,full
Fri Jan 21 02:13:00 MST 2022,Eagle,8183178,short,1,10x10x5,mkl,intelmpi,none,16,576,"r5i0n5,r5i1n[6,15,28-30],r5i2n[1-2,7-8,13,21-25]",-6.03E+01,13,0:01:48,9,sqrt,full
Fri Jan 21 02:14:51 MST 2022,Eagle,8183179,short,1,4x4x2,mkl,intelmpi,none,16,576,"r5i0n5,r5i1n[6,15,28-30],r5i2n[1-2,7-8,13,21-25]",-6.03E+01,14,0:00:41,9,sqrt,full
Thu Dec  2 22:53:54 MST 2021,Eagle,7952617,short,2,1x1x1,mkl,intelmpi,none,16,576,"r2i0n[5,13,17,22,26,35],r2i1n2,r2i3n[33-34],r2i4n[1,3,21,24,26-27],r2i5n0",-1.27E+03,36,0:21:31,1,D,full
Thu Jan 20 20:21:23 MST 2022,Eagle,8182996,short,1,4x4x2,mkl,intelmpi,none,16,576,"r5i2n[15-17,27,31-35],r5i3n[0,5,9],r5i5n[1,13-14],r5i6n19",-6.03E+01,14,0:00:38,4,sqrt,full
Wed Dec  1 17:07:02 MST 2021,Eagle,7952622,short,1,10x10x5,mkl,intelmpi,none,16,576,"r10i0n[4,18,20,29-30,34-35],r10i1n[16,21,32],r10i2n[5-6,8,10,15,18]",-6.03E+01,15,0:01:37,9,4,full
Wed Dec  1 21:33:14 MST 2021,Eagle,7952623,short,1,4x4x2,mkl,intelmpi,none,16,576,"r6i0n[17,20-25,29-30,32-33,35],r6i1n[0,2-3,5]",-6.03E+01,15,0:00:37,9,4,full
Wed Jan 19 10:05:23 MST 2022,Eagle,8181728,short,1,4x4x2,mkl,intelmpi,none,16,576,r2i7n[1-16],-6.03E+01,15,0:02:13,1,4,full
Wed Jan 19 10:06:51 MST 2022,Eagle,8181642,short,1,4x4x2,mkl,intelmpi,none,16,576,r5i7n[10-25],error,did not converge,error,4,D,full
Wed Jan 19 10:13:23 MST 2022,Eagle,8181727,short,1,10x10x5,mkl,intelmpi,none,16,576,"r2i6n[21-35],r2i7n0",-6.03E+01,15,0:10:13,1,4,full
Wed Jan 19 10:15:59 MST 2022,Eagle,8181817,short,1,4x4x2,mkl,intelmpi,none,16,576,"r2i2n[30-35],r2i3n[0-2,4-10]",-6.03E+01,14,0:01:34,1,sqrt,full
Wed Jan 19 10:20:49 MST 2022,Eagle,8181816,short,1,10x10x5,mkl,intelmpi,none,16,576,r2i2n[14-29],-6.03E+01,13,0:06:24,1,sqrt,full
Wed Jan 19 10:40:03 MST 2022,Eagle,8181641,short,1,10x10x5,mkl,intelmpi,none,16,576,"r5i6n[30-35],r5i7n[0-9]",error,did not converge,error,4,D,full
Fri Jan 21 00:42:39 MST 2022,Eagle,8183069,short,1,4x4x2,mkl,intelmpi_tim,none,16,576,"r5i0n5,r5i1n[6,15,28,30],r5i2n[1-2,7-8,13,21-25,27]",-6.03E+01,15,0:00:42,4,4,full
Fri Jan 21 02:06:49 MST 2022,Eagle,8183164,short,1,10x10x5,mkl,intelmpi_tim,none,16,576,"r5i0n5,r5i1n[6,15,28-30],r5i2n[1-2,7-8,13,21-25]",-6.03E+01,13,0:01:50,9,sqrt,full
Fri Jan 21 02:08:45 MST 2022,Eagle,8183165,short,1,4x4x2,mkl,intelmpi_tim,none,16,576,"r5i0n5,r5i1n[6,15,28-30],r5i2n[1-2,7-8,13,21-25]",-6.03E+01,14,0:00:41,9,sqrt,full
Thu Jan 20 01:47:24 MST 2022,Eagle,8182982,short,1,4x4x2,mkl,intelmpi_tim,none,16,576,"r1i0n[1-3,28-29,31-32,34-35],r1i1n[0-3,8],r1i3n[9-10]",-6.03E+01,14,0:00:38,4,sqrt,full
Tue Dec 14 04:44:11 MST 2021,Eagle,8011299,short,1,4x4x2,mkl,intelmpi_tim,none,16,576,"r5i0n[29-32,34],r5i1n[3,12-13,20,26,33-35],r5i2n[1,5-6]",-6.03E+01,15,0:00:51,9,4,full
Tue Dec 14 04:45:09 MST 2021,Eagle,8011298,short,1,10x10x5,mkl,intelmpi_tim,none,16,576,"r5i0n[4,8,11-17,19,22-24,26-28]",-6.03E+01,15,0:01:49,9,4,full
Tue Dec 14 05:04:44 MST 2021,Eagle,8010898,short,2,1x1x1,mkl,intelmpi_tim,none,16,576,"r3i3n[20-22,25,27,33-34],r3i4n[12,15-16,27,30],r3i5n[2,11-12,16]",-1.27E+03,35,0:21:25,1,D,full
Wed Jan 19 10:05:22 MST 2022,Eagle,8181714,short,1,4x4x2,mkl,intelmpi_tim,none,16,576,r2i6n[5-20],-6.03E+01,15,0:02:13,1,4,full
Wed Jan 19 10:06:43 MST 2022,Eagle,8181628,short,1,4x4x2,mkl,intelmpi_tim,none,16,576,r5i5n[19-34],error,did not converge,error,4,D,full
Wed Jan 19 10:13:06 MST 2022,Eagle,8181713,short,1,10x10x5,mkl,intelmpi_tim,none,16,576,"r2i0n[8-11],r2i5n[29-35],r2i6n[0-4]",-6.03E+01,15,0:09:56,1,4,full
Wed Jan 19 10:20:46 MST 2022,Eagle,8181802,short,1,10x10x5,mkl,intelmpi_tim,none,16,576,r2i1n[18-33],-6.03E+01,13,0:06:21,1,sqrt,full
Wed Jan 19 10:26:17 MST 2022,Eagle,8181803,short,1,4x4x2,mkl,intelmpi_tim,none,16,576,"r2i1n[34-35],r2i2n[0-13]",-6.03E+01,14,0:11:52,1,sqrt,full
Wed Jan 19 10:36:01 MST 2022,Eagle,8181627,short,1,10x10x5,mkl,intelmpi_tim,none,16,576,"r5i0n[6-9,12-15],r5i5n[11-18]",error,did not converge,error,4,D,full
Fri Mar 18 11:42:11 MDT 2022,eagle,8759964,short,2,1x1x1,openmpi,openmpi,none,16,576,"r2i2n[18-19,23,25,28,30],r2i3n[6,9,11-12,16,18,20,25-27]",-1.27E+03,35,1:08:44,1,D,full
Thu Mar 17 14:13:26 MDT 2022,Eagle,8739179,short,1,10x10x5,openmpi,openmpi,none,16,576,"r6i0n[15,18,20],r6i1n13,r6i2n[11,15-17,27,33-35],r6i3n[6,19],r6i4n[19,33]",-6.03E+01,15,0:03:11,9,4,full
Thu Mar 17 14:13:40 MDT 2022,Eagle,8739180,short,1,4x4x2,openmpi,openmpi,none,16,576,"r2i0n[0,6,14,33-35],r2i1n[2,30],r2i2n[10,30],r2i3n[26,31],r2i4n[16-17,21,32]",-6.03E+01,15,0:02:10,9,4,full
Thu Jun 30 13:52:41 MDT 2022,Swift,635511,parallel,2,1x1x1,mkl,intel_impi,none,8,512,"c1-[64-67,71-74]",-1.27E+03,35,0:34:26,1,D,full
Sat Mar  5 00:14:26 MST 2022,Swift,295418,parallel,1,4x4x2,mkl,intelmpi,none,8,512,"c1-[58-59,61-62,64-67]",-6.03E+01,14,2:15:56,1,sqrt,full
Sat Mar  5 02:59:41 MST 2022,Swift,295490,parallel,1,4x4x2,mkl,intelmpi,none,8,512,"c1-[42-47,56-57]",-6.03E+01,14,0:01:57,4,sqrt,full
Sat Mar  5 03:09:09 MST 2022,Swift,295491,parallel,1,10x10x5,mkl,intelmpi,none,8,512,"c1-[42-47,56-57]",-6.03E+01,14,0:09:27,4,sqrt,full
Sat Mar  5 11:54:22 MST 2022,Swift,295562,parallel,1,4x4x2,mkl,intelmpi,none,8,512,"c1-[42,44,46,59,61,64-66]",-6.03E+01,15,0:04:28,9,sqrt,full
Thu Mar  3 11:56:38 MST 2022,Swift,295202,parallel,1,4x4x2,mkl,intelmpi,none,8,512,"c1-[57-59,61,72-73,75-76]",-6.03E+01,14,2:15:53,1,D,full
Thu Mar  3 15:04:06 MST 2022,Swift,295274,parallel,1,4x4x2,mkl,intelmpi,none,8,512,"c1-[32-34,40-41,45,47,56]",-6.03E+01,14,0:02:02,4,D,full
Thu Mar  3 15:13:36 MST 2022,Swift,295275,parallel,1,10x10x5,mkl,intelmpi,none,8,512,"c1-[32-34,40-41,45,47,56]",-6.03E+01,14,0:09:29,4,D,full
Thu Mar  3 15:57:35 MST 2022,Swift,295346,parallel,1,4x4x2,mkl,intelmpi,none,8,512,"c1-[32-34,40-41,45,47,56]",-6.03E+01,15,0:00:55,4,4,full
Thu Mar  3 16:01:42 MST 2022,Swift,295347,parallel,1,10x10x5,mkl,intelmpi,none,8,512,"c1-[32-34,40-41,45,47,56]",-6.03E+01,15,0:04:06,4,4,full
Wed Mar  2 11:16:36 MST 2022,Swift,295130,parallel,1,4x4x2,mkl,intelmpi,none,8,512,"c1-[47,56,58,61-62,64,71-72]",-6.03E+01,15,0:05:42,1,4,full
Wed Mar  2 11:44:47 MST 2022,Swift,295131,parallel,1,10x10x5,mkl,intelmpi,none,8,512,"c1-[32-33,40-41,47,56,58,61]",-6.03E+01,15,0:28:51,1,4,full
2021-11-11T14:47:08,Swift,16608,test,2,1x1x1,mkl,intelmpi_clara,none,8,512,"c1-[32-36,40-41,43]",-1271.6723,35,0:35:51,1,D,full
Sat Dec  4 10:35:03 MST 2021,Swift,38387,parallel,2,1x1x1,mkl,intelmpi_clara,none,8,512,"c1-[33,38-39,42,44,57,63,67]",-1.27E+03,38,0:39:01,1,D,full
2021-11-11T17:18:58,Swift,16625,test,2,1x1x1,opnmpi,openmpi,none,8,512,"c1-[65-67,71,73-76]",-1271.6723,35,1:32:58,1,D,full
2021-11-11T17:29:07,Swift,16625,test,1,10x10x5,openmpi,openmpi,none,8,512,"c1-[65-67,71,73-76]",-1.27E+03,15,0:03:15,9,4,full
Fri Mar  4 21:58:29 MST 2022,Swift,295406,parallel,1,4x4x2,openmpi,openmpi,none,8,512,"c1-[58-59,61-62,71-73,75]",-6.03E+01,14,4:45:52,1,sqrt,full
Sat Mar  5 02:34:53 MST 2022,Swift,295478,parallel,1,4x4x2,openmpi,openmpi,none,8,512,"c1-[42-47,56-57]",-6.03E+01,14,0:04:35,4,sqrt,full
Sat Mar  5 02:57:44 MST 2022,Swift,295479,parallel,1,10x10x5,openmpi,openmpi,none,8,512,"c1-[42-47,56-57]",-6.03E+01,14,0:22:52,4,sqrt,full
Sat Mar  5 10:35:28 MST 2022,Swift,295550,parallel,1,4x4x2,openmpi,openmpi,none,8,512,"c1-[42,44,46,58-59,61,64-65]",-6.03E+01,15,0:04:31,9,sqrt,full
Thu Mar  3 09:40:45 MST 2022,Swift,295190,parallel,1,4x4x2,openmpi,openmpi,none,8,512,"c1-[57-59,61,72-73,75-76]",-6.03E+01,14,4:47:28,1,D,full
Thu Mar  3 14:39:04 MST 2022,Swift,295262,parallel,1,4x4x2,openmpi,openmpi,none,8,512,"c1-[32-34,40-41,45,47,56]",-6.03E+01,14,0:04:44,4,D,full
Thu Mar  3 15:02:04 MST 2022,Swift,295263,parallel,1,10x10x5,openmpi,openmpi,none,8,512,"c1-[32-34,40-41,45,47,56]",-6.03E+01,14,0:23:00,4,D,full
Thu Mar  3 15:47:34 MST 2022,Swift,295334,parallel,1,4x4x2,openmpi,openmpi,none,8,512,"c1-[32-34,40-41,45,47,56]",-6.03E+01,15,0:02:02,4,4,full
Thu Mar  3 15:56:40 MST 2022,Swift,295335,parallel,1,10x10x5,openmpi,openmpi,none,8,512,"c1-[32-34,40-41,45,47,56]",-6.03E+01,15,0:09:06,4,4,full
2022-06-10T12:09:46,Swift,613788,parallel,2,1x1x1,mkl,intel_impi,none,4,512,"['c10-[8', '18', '36', '48]']",-1.27E+03,35,0:58:39,1,1,virtual
2022-06-10T12:15:22,Swift,613792,parallel,2,1x1x1,openmpi,openmpi,none,4,512,"['c13-[10-11', '21', '38]']",-1.27E+03,35,2:45:42,1,1,virtual
Sun Dec 12 06:19:51 MST 2021,swift,68504,test,1,4x4x2,mkl,intelmpi,none,8,504,"c1-[33-34,36,38,45-47,62]",-6.03E+01,15,0:01:03,9,4,full
Sat Dec  4 08:40:33 MST 2021,Swift,38378,parallel,1,4x4x2,mkl,intelmpi_clara,none,8,504,"c1-[33,38-39,42,44,57,63,67]",-6.03E+01,15,0:00:55,9,4,full
Sun Dec 12 06:18:40 MST 2021,swift,68501,test,1,4x4x2,openmpi,openmpi,none,8,504,"c1-[33-34,36,38,45-47,62]",-6.03E+01,15,0:01:22,9,4,full
Thu Jun 30 14:45:08 MDT 2022,Swift,635510,parallel,2,1x1x1,mkl,intel_impi,none,4,356,c1-[37-40],-1.27E+03,35,0:52:25,1,D,full
Tue Feb 22 18:43:48 MST 2022,Eagle,8387551,short,2,1x1x1,mkl,intelmpi,none,16,288,"r9i0n[4,12-17,19,32],r9i2n18,r9i3n[8,11,14,19,24,29]",-1.27E+03,35,0:16:53,1,D,half
Wed Feb 23 09:09:33 MST 2022,Eagle,8388980,short,2,1x1x1,mkl,intelmpi_tim,none,16,288,"r3i5n[6,13,16,19-25,27-28,32,34],r3i6n[0-1]",-1.27E+03,35,0:17:20,1,D,half
Fri Jan 21 00:20:03 MST 2022,Eagle,8183176,short,1,10x10x5,mkl,intelmpi,none,8,288,"r104u[23,25,29,31],r105u[01,03,05,09]",-6.03E+01,13,0:01:58,9,sqrt,full
Fri Jan 21 00:22:46 MST 2022,Eagle,8183177,short,1,4x4x2,mkl,intelmpi,none,8,288,"r104u[23,25,29,31],r105u[01,03,05,09]",-6.03E+01,14,0:00:42,9,sqrt,full
Mon Nov 29 20:33:21 MST 2021,Eagle,7942625,short,2,1x1x1,mkl,intelmpi,none,8,288,"r6i6n[2,5,11-12,18,32],r6i7n[0,17]",-1.27E+03,35,0:22:04,1,D,full
